#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
chinese_cybernetic;Request Cybernetic Implant;;;;;;;;;;;;;x
chinese_cybernetic_desc;Request the permanent installation of a Cybernetic Implant from the Celestial Empire. Has an almost equal chance of being anywhere from the most basic level one implant to the maximum level five for any implant.;;;;;;;;;;;;;x
EVTOPTA_MC_9001;;;;;;;;;;;;;;x
EVTDESC_MC_9001;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe celestial [From.Offmap.Ruler.GetLongChineseEmperorName], has graciously fulfilled your wish. A wondrous cybernetic has been installed in you by a [From.Offmap.Ruler.Culture.GetName] wizard.;;;;;;;;;;;;;x
EVTOPTA_MC_9001;This magnificant cybernetic will bring you superhuman abilities!;;;;;;;;;;;;;x
chinese_clone;Request Clone;;;;;;;;;;;;;x
chinese_clone_desc;Request a clone of yourself.;;;;;;;;;;;;;x
EVTOPTA_MC_9002;;;;;;;;;;;;;;x
EVTDESC_MC_9002;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe celestial [From.Offmap.Ruler.GetLongChineseEmperorName], has graciously fulfilled your wish. A wondrous clone has been decanted for you by a [From.Offmap.Ruler.Culture.GetName] wizard.;;;;;;;;;;;;;x
EVTOPTA_MC_9002;This magnificant clone will bring glory to your dynasty!;;;;;;;;;;;;;x
chinese_vatborn;Request Vat Born;;;;;;;;;;;;;x
chinese_vatborn_desc;Request a Vat Born child made from the best genetic traits of you and your spouse(s).;;;;;;;;;;;;;x
EVTOPTA_MC_9003;;;;;;;;;;;;;;x
EVTDESC_MC_9003;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe celestial [From.Offmap.Ruler.GetLongChineseEmperorName], has graciously fulfilled your wish. A wondrous Vat Born child has been decanted for you by a [From.Offmap.Ruler.Culture.GetName] wizard.;;;;;;;;;;;;;x
EVTOPTA_MC_9003;This magnificant child will bring glory to your dynasty!;;;;;;;;;;;;;x
chinese_cybernetic_leg;Request Cybernetic Leg;;;;;;;;;;;;;x
chinese_cybernetic_limb;Request Cybernetic Hand;;;;;;;;;;;;;x
chinese_cybernetic_skeleton;Request Cybernetic Skeleton;;;;;;;;;;;;;x
chinese_hiver_implant;Request Health Implant;;;;;;;;;;;;;x
chinese_cybernetic_iaei_mk;Request Diplomacy Implant;;;;;;;;;;;;;x
chinese_cybernetic_odin_mk;Request Martial Eye Implant;;;;;;;;;;;;;x
chinese_cybernetic_pci_mk;Request Stewardship Implant;;;;;;;;;;;;;x
chinese_cybernetic_pluto_mk;Request Intrigue Implant;;;;;;;;;;;;;x
chinese_cybernetic_thoth_mk;Request Learning Implant;;;;;;;;;;;;;x
chinese_cybernetic_leg_desc;Request the permanent installation of a Cybernetic Leg from the Narrator.;;;;;;;;;;;;;x
chinese_cybernetic_limb_desc;Request the permanent installation of a Cybernetic Hand from the Narrator.;;;;;;;;;;;;;x
chinese_cybernetic_skeleton_desc;Request the permanent installation of a Cybernetic Skeleton from the Narrator, curing incapable.;;;;;;;;;;;;;x
chinese_hiver_implant_desc;Request the permanent installation of a Cybernetic Hiver Implant from the Narrator, curing infirm and providing a substantial health bonus at the cost of seemingly becoming possessed.;;;;;;;;;;;;;x
chinese_cybernetic_iaei_mk_desc;Request the permanent installation of a Cybernetic Iaei Mk Implant from the Narrator. If you already have a variant of this implant it will be upgraded one level.;;;;;;;;;;;;;x
chinese_cybernetic_odin_mk_desc;Request the permanent installation of a Cybernetic Odin Mk Implant from the Narrator, which will also fix one-eyed. If you already have a variant of this implant it will be upgraded one level.;;;;;;;;;;;;;x
chinese_cybernetic_pci_mk_desc;Request the permanent installation of a Cybernetic Pci Mk Implant from the Narrator. If you already have a variant of this implant it will be upgraded one level.;;;;;;;;;;;;;x
chinese_cybernetic_pluto_mk_desc;Request the permanent installation of a Cybernetic Pluto Mk Implant from the Narrator. If you already have a variant of this implant it will be upgraded one level.;;;;;;;;;;;;;x
chinese_cybernetic_thoth_mk_desc;Request the permanent installation of a Cybernetic Thoth Mk Implant from the Narrator. If you already have a variant of this implant it will be upgraded one level.;;;;;;;;;;;;;x
chinese_cyborg;Become a Cyborg;;;;;;;;;;;;;x
chinese_cyborg_desc;Become a Cyborg, replacing your organic body with robotic parts, becoming immune to old age at the cost of fertility.;;;;;;;;;;;;;x
